uns'	uns	DET	DET.1.Poss.Pl.Fem.Acc	1.0	dict/vocab.json
sprickst	sprikst	sprÄken	VERB.2.Sg.Ind.Prs	1.0	dict/vocab.json
sprickt	sprikt	sprÄken	VERB.3.Sg.Ind.Prs	1.0	dict/vocab.json
sprikt	sprikt	sprÄken	VERB.3.Sg.Ind.Prs	1.0	dict/vocab.json
spräkt	sprÄkt	sprÄken	VERB.3.Sg.Ind.Prt.wk	0.7142857142857143	dict/vocab.json
gesproaken	gespråken	sprÄken	VERB.PPast.wk	1.0	dict/vocab.json
spälte	spÄlte	spÄlen	VERB.1.Sg.Ind.Prt.wk.hd.wk	0.9310344827586207	dict/vocab.json
spälte	spÄlte	spÄlen	VERB.3.Sg.Ind.Prt.wk	1.0	dict/vocab.json
spölen	spÖlen	spÖlen	VERB.Inf	1.0	dict/vocab.json
spölen	spÖlen	spÖlen	VERB._.Pl.Ind.Prs	0.8654970760233918	dict/vocab.json
spansch	spånS	spånS	ADJ.Pos.Fem.Acc	1.0	dict/vocab.json
spansch	spånS	spånS	ADJ.Pos.Fem.Nom	0.9253731343283582	dict/vocab.json
spansch	spånS	spånS	ADJ.Pos.Masc.Nom	0.9253731343283582	dict/vocab.json
spansch	spånS	spånS	ADJ.Pos.Neut.Acc.wk	0.9054726368159204	dict/vocab.json
spansch	spånS	spånS	ADJ.Pos.Neut.Nom.wk	0.9104477611940298	dict/vocab.json
spansch	spånS	spånS	ADJ.Pos.Pl.Acc.wk	0.9054726368159204	dict/vocab.json
spansch	spånS	spånS	ADJ.Pos.Pl.Nom.wk	0.9054726368159204	dict/vocab.json
spansch	spånS	spånS	ADV	0.6965174129353234	dict/vocab.json
spoart	spårt	spåren	VERB.1.Sg.Ind.Prt.wk	0.5560538116591929	dict/vocab.json
spoart	spårt	spåren	VERB.2.Pl.Imp	0.6636771300448431	dict/vocab.json
spoart	spårt	spåren	VERB.3.Sg.Ind.Prs	1.0	dict/vocab.json
spoart	spårt	spåren	VERB.3.Sg.Ind.Prt.wk	0.5515695067264574	dict/vocab.json
gespart	gespårt	spåren	VERB.PPast.wk	1.0	dict/vocab.json
steenern	stEnern	stEnern	ADJ.Acc.Ind.Neut.Pos.Sg	1.0	dict/vocab.json
Stadt	stat	stad	NOUN.Fem.Acc	1.0	dict/vocab.json
Stadt	stat	stad	NOUN.Fem.Dat	0.9361702127659575	dict/vocab.json
Stadt	stat	stad	NOUN.Fem.Nom	0.9574468085106383	dict/vocab.json
Stall	stal	stal	NOUN.Masc.Acc	0.822429906542056	dict/vocab.json
Stall	stal	stal	NOUN.Masc.Dat	0.9579439252336449	dict/vocab.json
Stall	stal	stal	NOUN.Masc.Nom	1.0	dict/vocab.json
stallen	stalen	stalen?	VERB.Inf	1.0	dict/vocab.json
stallen	stalen	stalen?	VERB._.Pl.Ind.Prs	0.8654970760233918	dict/vocab.json
stampen	stampen	stampen	VERB.Inf	1.0	dict/vocab.json
stampen	stampen	stampen	VERB._.Pl.Ind.Prs	0.8654970760233918	dict/vocab.json
Stand	stand	stand	NOUN.Masc.Acc	0.822429906542056	dict/vocab.json
Stand	stand	stand	NOUN.Masc.Dat	0.9579439252336449	dict/vocab.json
Stand	stand	stand	NOUN.Masc.Nom	1.0	dict/vocab.json
Stang	stang	stang	NOUN.Fem.Acc	1.0	dict/vocab.json
Stang	stang	stang	NOUN.Fem.Dat	0.9361702127659575	dict/vocab.json
Stang	stang	stang	NOUN.Fem.Nom	0.9574468085106383	dict/vocab.json
stattlich	statlix	statlix	ADJ.Pos.Fem.Acc	1.0	dict/vocab.json
stattlich	statlix	statlix	ADJ.Pos.Fem.Nom	0.9253731343283582	dict/vocab.json
stattlich	statlix	statlix	ADJ.Pos.Masc.Nom	0.9253731343283582	dict/vocab.json
stattlich	statlix	statlix	ADJ.Pos.Neut.Acc.wk	0.9054726368159204	dict/vocab.json
stattlich	statlix	statlix	ADJ.Pos.Neut.Nom.wk	0.9104477611940298	dict/vocab.json
stattlich	statlix	statlix	ADJ.Pos.Pl.Acc.wk	0.9054726368159204	dict/vocab.json
stattlich	statlix	statlix	ADJ.Pos.Pl.Nom.wk	0.9054726368159204	dict/vocab.json
stattlich	statlix	statlix	ADV	0.6965174129353234	dict/vocab.json
statts	stats	stats	ADP	1.0	dict/vocab.json
Stelle	stele	stel	NOUN.Fem.Acc.arch	0.9782608695652174	dict/vocab.json
Stelle	stele	stel	NOUN.Fem.Dat.arch	0.967391304347826	dict/vocab.json
Stelle	stele	stel	NOUN.Fem.Nom	1.0	dict/vocab.json
stell	stel	stelen	VERB.1.Sg.Ind.Prs	0.8134328358208955	dict/vocab.json
stellte	stelte	stelen	VERB.1.Sg.Ind.Prt.wk.hd.wk	0.9310344827586207	dict/vocab.json
stellt	stelt	stelen	VERB.2.Pl.Imp	0.6636771300448431	dict/vocab.json
stell	stel	stelen	VERB.2.Sg.Imp	1.0	dict/vocab.json
stellt	stelt	stelen	VERB.3.Sg.Ind.Prs	1.0	dict/vocab.json
stellte	stelte	stelen	VERB.3.Sg.Ind.Prt.wk	1.0	dict/vocab.json
stellt	stelt	stelen	VERB.PPast.wk	0.5560538116591929	dict/vocab.json
stille	stile	stil	ADJ.Fem.Ind.Nom.Pos.Sg	1.0	release/bornemann-1868-gedichte.full.conllu
stillen	stilen	stilen	VERB.Inf	1.0	dict/vocab.json
stillen	stilen	stilen	VERB._.Pl.Ind.Prs	0.8654970760233918	dict/vocab.json
Stimme	stime	stim	NOUN.Fem.Acc.arch	0.9782608695652174	dict/vocab.json
Stimme	stime	stim	NOUN.Fem.Dat.arch	0.967391304347826	dict/vocab.json
Stimme	stime	stim	NOUN.Fem.Nom	1.0	dict/vocab.json
Stimmen	stimen	stim	NOUN.Pl_en.Acc	0.9615384615384616	dict/vocab.json
Stimmen	stimen	stim	NOUN.Pl_en.Dat	0.6538461538461539	dict/vocab.json
Stimmen	stimen	stim	NOUN.Pl_en.Nom	1.0	dict/vocab.json
stimmte	stimte	stimen	VERB.1.Sg.Ind.Prt.wk.hd.wk	0.9310344827586207	dict/vocab.json
stimmte	stimte	stimen	VERB.3.Sg.Ind.Prt.wk	1.0	dict/vocab.json
stimmten	stimten	stimen	VERB._.Pl.Ind.Prt.wk	1.0	dict/vocab.json
stippte	stipte	stipen	VERB.1.Sg.Ind.Prt.wk.hd.wk	0.9310344827586207	dict/vocab.json
stippt	stipt	stipen	VERB.2.Pl.Imp	0.6636771300448431	dict/vocab.json
stippt	stipt	stipen	VERB.3.Sg.Ind.Prs	1.0	dict/vocab.json
stippte	stipte	stipen	VERB.3.Sg.Ind.Prt.wk	1.0	dict/vocab.json
stippt	stipt	stipen	VERB.PPast.wk	0.5560538116591929	dict/vocab.json
stoppen	stopen	stopen	VERB.Inf	1.0	dict/vocab.json
stoppen	stopen	stopen	VERB._.Pl.Ind.Prs	0.8654970760233918	dict/vocab.json
Stried	strId	strId	NOUN.Masc.Acc	0.822429906542056	dict/vocab.json
Stried	strId	strId	NOUN.Masc.Dat	0.9579439252336449	dict/vocab.json
Stried	strId	strId	NOUN.Masc.Nom	1.0	dict/vocab.json
stried	strId	strIden	VERB.1.Sg.Ind.Prs	1.0	dict/vocab.json
stried	strId	strIden	VERB.2.Sg.Imp	0.8650793650793651	dict/vocab.json
strieden	strIden	strIden	VERB.Inf	1.0	dict/vocab.json
strieden	strIden	strIden	VERB._.Pl.Ind.Prs	0.8654970760233918	dict/vocab.json
streek	strEk	strIken	VERB.1.Sg.Ind.Prt.wk.st	0.9310344827586207	dict/vocab.json
streekt	strEkt	strIken	VERB.1.Sg.Ind.Prt.wk.st	0.9310344827586207	dict/vocab.json
streek	strEk	strIken	VERB.3.Sg.Ind.Prt.wk	1.0	dict/vocab.json
streekt	strEkt	strIken	VERB.3.Sg.Ind.Prt.wk	1.0	dict/vocab.json
stroaken	stråken	strIken	VERB.PPast.wk	1.0	dict/vocab.json
Strom	strOm	strOm	NOUN.Masc.Acc	0.822429906542056	dict/vocab.json
Strom	strOm	strOm	NOUN.Masc.Dat	0.9579439252336449	dict/vocab.json
Strom	strOm	strOm	NOUN.Masc.Nom	1.0	dict/vocab.json
stracks	straks	straks	ADV	1.0	dict/vocab.json
Strang	strang	strang	NOUN.Masc.Acc	1.0	dict/vocab.json
Strang	strang	strang	NOUN.Masc.Dat	0.9175257731958762	dict/vocab.json
Strang	strang	strang	NOUN.Masc.Nom	0.9072164948453608	dict/vocab.json
streckt	strekt	streken	VERB.1.Sg.Ind.Prt.wk	0.5560538116591929	dict/vocab.json
streckt	strekt	streken	VERB.2.Pl.Imp	0.6636771300448431	dict/vocab.json
streckt	strekt	streken	VERB.3.Sg.Ind.Prs	1.0	dict/vocab.json
streckt	strekt	streken	VERB.3.Sg.Ind.Prt.wk	0.5515695067264574	dict/vocab.json
streckt	strekt	streken	VERB.PPast.wk	0.5560538116591929	dict/vocab.json
Strump	strump	strump	NOUN.Masc.Acc	0.822429906542056	dict/vocab.json
Strump	strump	strump	NOUN.Masc.Dat	0.9579439252336449	dict/vocab.json
Strump	strump	strump	NOUN.Masc.Nom	1.0	dict/vocab.json
Strümp	strümp	strump	NOUN.Pl_uml.Acc	1.0	dict/vocab.json
Strümp	strümp	strump	NOUN.Pl_uml.Dat	1.0	dict/vocab.json
Strümp	strümp	strump	NOUN.Pl_uml.Nom	1.0	dict/vocab.json
Stubben	stuben	stuben	NOUN.Masc.Acc	0.822429906542056	dict/vocab.json
Stubben	stuben	stuben	NOUN.Masc.Dat	0.9579439252336449	dict/vocab.json
Stubben	stuben	stuben	NOUN.Masc.Nom	1.0	dict/vocab.json
Stunnen	stunen	stun	NOUN.Pl_en.Acc	1.0	dict/vocab.json
Stunnen	stunen	stun	NOUN.Pl_en.Dat	0.6666666666666666	dict/vocab.json
Stunnen	stunen	stun	NOUN.Pl_en.Nom	0.9259259259259259	dict/vocab.json
stutzt	stutst	stutsen	VERB.1.Sg.Ind.Prt.wk	0.5560538116591929	dict/vocab.json
stutzt	stutst	stutsen	VERB.2.Pl.Imp	0.6636771300448431	dict/vocab.json
stutzt	stutst	stutsen	VERB.3.Sg.Ind.Prs	1.0	dict/vocab.json
stutzt	stutst	stutsen	VERB.3.Sg.Ind.Prt.wk	0.5515695067264574	dict/vocab.json
stutzt	stutst	stutsen	VERB.PPast.wk	0.5560538116591929	dict/vocab.json
stack	stak	stÄken	VERB.1.Sg.Ind.Prt.wk	1.0	dict/vocab.json
stickt	stikt	stÄken	VERB.2.Pl.Imp	0.6636771300448431	dict/vocab.json
stickt	stikt	stÄken	VERB.3.Sg.Ind.Prs	1.0	dict/vocab.json
stack	stak	stÄken	VERB.3.Sg.Ind.Prt.wk	0.9798387096774194	dict/vocab.json
stoaken	ståken	stÄken	VERB.PPast.wk	1.0	dict/vocab.json
stott	stot	stÖten?	VERB.1.Sg.Ind.Prt.wk.st	0.9310344827586207	dict/vocab.json
stöt	stöt	stÖten?	VERB.2.Pl.Imp	0.6636771300448431	dict/vocab.json
stött	stöt	stÖten?	VERB.2.Pl.Imp	0.6636771300448431	dict/vocab.json
stöt	stöt	stÖten?	VERB.3.Sg.Ind.Prs	1.0	dict/vocab.json
stött	stöt	stÖten?	VERB.3.Sg.Ind.Prs	1.0	dict/vocab.json
stott	stot	stÖten?	VERB.3.Sg.Ind.Prt.wk	1.0	dict/vocab.json
stöt	stöt	stÖten?	VERB.PPast.wk	0.5560538116591929	dict/vocab.json
stött	stöt	stÖten?	VERB.PPast.wk	0.5560538116591929	dict/vocab.json
sterb'	sterb	stärven	VERB.1.Sg.Ind.Prs	1.0	dict/vocab.json
sterb'	sterb	stärven	VERB.2.Sg.Imp	0.8650793650793651	dict/vocab.json
sterben	sterven	stärven	VERB.Inf	1.0	dict/vocab.json
sterben	sterven	stärven	VERB._.Pl.Ind.Prs	0.8654970760233918	dict/vocab.json
stünn	stün	stån	VERB.1.Sg.Ind.Prt.wk	0.9310344827586207	dict/vocab.json
stünn'	stün	stån	VERB.1.Sg.Ind.Prt.wk	0.9310344827586207	dict/vocab.json
steit	steit	stån	VERB.2.Sg.Ind.Prs	1.0	dict/vocab.json
stünn	stün	stån	VERB.3.Sg.Ind.Prt.wk	1.0	dict/vocab.json
stünn'	stün	stån	VERB.3.Sg.Ind.Prt.wk	1.0	dict/vocab.json
stoahn	stån	stån	VERB.Inf	1.0	dict/vocab.json
stoahn	stån	stån	VERB._.Pl.Ind.Prs	0.8654970760233918	dict/vocab.json
stunnen	stunen	stån	VERB._.Pl.Ind.Prt.wk	1.0	dict/vocab.json
störmt	störmt	störmen	VERB.1.Sg.Ind.Prt.wk	0.5560538116591929	dict/vocab.json
störmt	störmt	störmen	VERB.2.Pl.Imp	0.6636771300448431	dict/vocab.json
störmt	störmt	störmen	VERB.3.Sg.Ind.Prs	1.0	dict/vocab.json
störmt	störmt	störmen	VERB.3.Sg.Ind.Prt.wk	0.5515695067264574	dict/vocab.json
störmt	störmt	störmen	VERB.PPast.wk	0.5560538116591929	dict/vocab.json
Stücken	stüken	stük	NOUN.Pl_en.Acc	1.0	dict/vocab.json
Stücken	stüken	stük	NOUN.Pl_en.Dat	0.6666666666666666	dict/vocab.json
Stücken	stüken	stük	NOUN.Pl_en.Nom	0.9259259259259259	dict/vocab.json
Sump	sump	sump	NOUN.Masc.Acc	0.822429906542056	dict/vocab.json
Sump	sump	sump	NOUN.Masc.Dat	0.9579439252336449	dict/vocab.json
Sump	sump	sump	NOUN.Masc.Nom	1.0	dict/vocab.json
Sunn	sun	sun	NOUN.Fem.Acc	1.0	dict/vocab.json
Sunn	sun	sun	NOUN.Fem.Dat	0.9361702127659575	dict/vocab.json
Sunn	sun	sun	NOUN.Fem.Nom	0.9574468085106383	dict/vocab.json
sunnerlich	sunerlix	sunerlix	ADJ.Pos.Fem.Acc	1.0	dict/vocab.json
sunnerlich	sunerlix	sunerlix	ADJ.Pos.Fem.Nom	0.9253731343283582	dict/vocab.json
sunnerlich	sunerlix	sunerlix	ADJ.Pos.Masc.Nom	0.9253731343283582	dict/vocab.json
sunnerlich	sunerlix	sunerlix	ADJ.Pos.Neut.Acc.wk	0.9054726368159204	dict/vocab.json
sunnerlich	sunerlix	sunerlix	ADJ.Pos.Neut.Nom.wk	0.9104477611940298	dict/vocab.json
sunnerlich	sunerlix	sunerlix	ADJ.Pos.Pl.Acc.wk	0.9054726368159204	dict/vocab.json
sunnerlich	sunerlix	sunerlix	ADJ.Pos.Pl.Nom.wk	0.9054726368159204	dict/vocab.json
sunnerlich	sunerlix	sunerlix	ADV	0.6965174129353234	dict/vocab.json
gesägt	gesÄgt	sÄgen	VERB.PPast.wk	1.0	dict/vocab.json
söberlich	sÖberlix	sÖberlix	ADJ.Pos.Fem.Acc	1.0	dict/vocab.json
söberlich	sÖberlix	sÖberlix	ADJ.Pos.Fem.Nom	0.9253731343283582	dict/vocab.json
söberlich	sÖberlix	sÖberlix	ADJ.Pos.Masc.Nom	0.9253731343283582	dict/vocab.json
söberlich	sÖberlix	sÖberlix	ADJ.Pos.Neut.Acc.wk	0.9054726368159204	dict/vocab.json
söberlich	sÖberlix	sÖberlix	ADJ.Pos.Neut.Nom.wk	0.9104477611940298	dict/vocab.json
söberlich	sÖberlix	sÖberlix	ADJ.Pos.Pl.Acc.wk	0.9054726368159204	dict/vocab.json
söberlich	sÖberlix	sÖberlix	ADJ.Pos.Pl.Nom.wk	0.9054726368159204	dict/vocab.json
söberlich	sÖberlix	sÖberlix	ADV	0.6965174129353234	dict/vocab.json
söök	sÖk	sÖken	VERB.1.Sg.Ind.Prs	1.0	dict/vocab.json
söök	sÖk	sÖken	VERB.2.Sg.Imp	0.9	dict/vocab.json
söök	sÖk	sÖken	VERB.3.Sg.Sbj.Prs	1.0	dict/vocab.json
Soag	såg	såg	NOUN.Fem.Acc	1.0	dict/vocab.json
Soag	såg	såg	NOUN.Fem.Dat	0.9361702127659575	dict/vocab.json
Soag	såg	såg	NOUN.Fem.Nom	0.9574468085106383	dict/vocab.json
Soal	sål	sål	NOUN.Masc.Acc	0.822429906542056	dict/vocab.json
Soal	sål	sål	NOUN.Masc.Dat	0.9579439252336449	dict/vocab.json
Soal	sål	sål	NOUN.Masc.Nom	1.0	dict/vocab.json
Soahn	sån	sån	NOUN.Masc.Acc.Sg	0.9486301369863014	dict/vocab.json
Soahn	sån	sån	NOUN.Masc.Dat.Sg	0.9486301369863014	dict/vocab.json
Soahn	sån	sån	NOUN.Masc.Nom.Sg	1.0	dict/vocab.json
Soat	såt	såt	NOUN.Fem.Acc.Sg	0.9488636363636364	dict/vocab.json
Soat	såt	såt	NOUN.Fem.Dat.Sg	0.9431818181818182	dict/vocab.json
Soat	såt	såt	NOUN.Fem.Nom.Sg	1.0	dict/vocab.json
Soatans	såtans	såtans	PROPN.Masc.Gen.hd	1.0	dict/vocab.json
söß	sös	sös	NUM	1.0	dict/vocab.json
Sünndag	sündag	sün+dag	NOUN.Masc.Acc	0.822429906542056	dict/vocab.json
Sünndag	sündag	sün+dag	NOUN.Masc.Dat	0.9579439252336449	dict/vocab.json
Sünndag	sündag	sün+dag	NOUN.Masc.Nom	1.0	dict/vocab.json
Sünner	süner	süner	NOUN.Masc.Acc.Sg	0.9486301369863014	dict/vocab.json
Sünner	süner	süner	NOUN.Masc.Dat.Sg	0.9486301369863014	dict/vocab.json
Sünners	sÜners	süner	NOUN.Masc.Gen.arch	1.0	dict/vocab.json
Sünner	süner	süner	NOUN.Masc.Nom.Sg	1.0	dict/vocab.json
Sünners	sÜners	süner	NOUN.Pl_s.Acc	1.0	dict/vocab.json
Sünners	sÜners	süner	NOUN.Pl_s.Nom	1.0	dict/vocab.json
Sön	sœn	sœn	NOUN.Masc.Acc	0.822429906542056	dict/vocab.json
Sön	sœn	sœn	NOUN.Masc.Dat	0.9579439252336449	dict/vocab.json
Sön	sœn	sœn	NOUN.Masc.Nom	1.0	dict/vocab.json
tog	tOg	tEn	VERB.1.Sg.Ind.Prt.wk.st	0.9310344827586207	dict/vocab.json
toog	tOg	tEn	VERB.1.Sg.Ind.Prt.wk.st	0.9310344827586207	dict/vocab.json
tog	tOg	tEn	VERB.3.Sg.Ind.Prt.wk	1.0	dict/vocab.json
toog	tOg	tEn	VERB.3.Sg.Ind.Prt.wk	1.0	dict/vocab.json
tehn	tEn	tEn	VERB.Inf	1.0	release/bornemann-1868-gedichte.full.conllu
getoagen	getågen	tEn	VERB.PPast.wk	1.0	dict/vocab.json
tehn	tEn	tEn	VERB._.Pl.Ind.Prs	0.8654970760233918	release/bornemann-1868-gedichte.full.conllu
togen	tOgen	tEn	VERB._.Pl.Ind.Prt.wk	1.0	dict/vocab.json
Theer	tEr	tEr	NOUN.Masc.Acc.Sg	0.9659863945578231	dict/vocab.json
Theer	tEr	tEr	NOUN.Masc.Dat.Sg	1.0	dict/vocab.json
Theer	tEr	tEr	NOUN.Masc.Nom.Sg	0.9421768707482994	dict/vocab.json
Tied	tId	tId	NOUN.Fem.Acc	1.0	dict/vocab.json
Tied	tId	tId	NOUN.Fem.Dat	0.9361702127659575	dict/vocab.json
Tied	tId	tId	NOUN.Fem.Nom	0.9574468085106383	dict/vocab.json
Tieden	tIden	tId	NOUN.Pl_en.Acc	1.0	dict/vocab.json
Tieden	tIden	tId	NOUN.Pl_en.Dat	1.0	dict/vocab.json
Tieden	tIden	tId	NOUN.Pl_en.Nom	0.9444444444444444	dict/vocab.json
toerst	tOErst	tO+Erst	ADV	1.0	dict/vocab.json
tovörst	tOfÖrst	tO+fÖrst	ADV.Spv	1.0	dict/vocab.json
toreep	tOrEp	tO+rOpen	VERB.1.Sg.Ind.Prt.wk.st	0.9310344827586207	dict/vocab.json
toreep	tOrEp	tO+rOpen	VERB.3.Sg.Ind.Prt.wk	1.0	dict/vocab.json
Tuhn	tUn	tUn	NOUN.Masc.Acc	0.8436018957345972	dict/vocab.json
Tuhn	tUn	tUn	NOUN.Masc.Dat	1.0	dict/vocab.json
Tuhn	tUn	tUn	NOUN.Masc.Nom	0.9715639810426541	dict/vocab.json
tur	tUr	tUr?	ADV	1.0	dict/vocab.json
tuten	tUtEn	tUten	VERB.Inf	1.0	dict/vocab.json
tuten	tUtEn	tUten	VERB._.Pl.Ind.Prs	0.8654970760233918	dict/vocab.json
Taschen	taSen	taS	NOUN.Pl_en.Acc	1.0	dict/vocab.json
Taschen	taSen	taS	NOUN.Pl_en.Dat	0.6666666666666666	dict/vocab.json
Taschen	taSen	taS	NOUN.Pl_en.Nom	0.9259259259259259	dict/vocab.json
Takt	takt	takt	NOUN.Masc.Acc	0.822429906542056	dict/vocab.json
Takt	takt	takt	NOUN.Masc.Dat	0.9579439252336449	dict/vocab.json
Takt	takt	takt	NOUN.Masc.Nom	1.0	dict/vocab.json
tamme	tame	tam	ADJ.Pos.Fem.Acc.arch	0.8157894736842105	dict/vocab.json
tamme	tame	tam	ADJ.Pos.Fem.Nom	1.0	dict/vocab.json
tamme	tame	tam	ADJ.Pos.Masc.Nom.arch	0.9868421052631579	dict/vocab.json
tamme	tame	tam	ADJ.Pos.Neut.Acc.wk.arch	0.8070175438596491	dict/vocab.json
tamme	tame	tam	ADJ.Pos.Neut.Nom.wk.arch	0.8070175438596491	dict/vocab.json
tamme	tame	tam	ADJ.Pos.Pl.Acc.wk.arch	0.8070175438596491	dict/vocab.json
tamme	tame	tam	ADJ.Pos.Pl.Nom.wk.arch	0.8201754385964912	dict/vocab.json
tamme	tame	tam	ADV.arch	0.5614035087719298	dict/vocab.json
tamm	tam	tam	ADV	1.0	dict/vocab.json
Tappen	tapen	tap?	NOUN.Masc.Acc	0.8436018957345972	dict/vocab.json
Tappen	tapen	tap?	NOUN.Masc.Dat	1.0	dict/vocab.json
Tappen	tapen	tap?	NOUN.Masc.Nom	0.9715639810426541	dict/vocab.json
Tapeet	tapEt	tapEt	NOUN.Fem.Acc	1.0	dict/vocab.json
Tapeet	tapEt	tapEt	NOUN.Fem.Dat	0.9361702127659575	dict/vocab.json
Tapeet	tapEt	tapEt	NOUN.Fem.Nom	0.9574468085106383	dict/vocab.json
getappet	getapet	tapen	VERB.PPast.wk	1.0	dict/vocab.json
Tachtel	taxtel	taxtel	NOUN.Fem.Acc	1.0	dict/vocab.json
Tachtel	taxtel	taxtel	NOUN.Fem.Dat	0.9361702127659575	dict/vocab.json
Tachtel	taxtel	taxtel	NOUN.Fem.Nom	0.9574468085106383	dict/vocab.json
Tachteln	taxteln	taxtel	NOUN.Pl_en.Acc	1.0	dict/vocab.json
Tachteln	taxteln	taxtel	NOUN.Pl_en.Dat	0.6666666666666666	dict/vocab.json
Tachteln	taxteln	taxtel	NOUN.Pl_en.Nom	0.9259259259259259	dict/vocab.json
Teiken	teikEn	teiken	NOUN.Fem.Acc	1.0	dict/vocab.json
Teiken	teikEn	teiken	NOUN.Fem.Dat	0.9361702127659575	dict/vocab.json
Teiken	teikEn	teiken	NOUN.Fem.Nom	0.9574468085106383	dict/vocab.json
teinte	teinte	teint	ADJ.Pos.Fem.Acc.arch	0.8157894736842105	dict/vocab.json
teinte	teinte	teint	ADJ.Pos.Fem.Nom	1.0	dict/vocab.json
teinte	teinte	teint	ADJ.Pos.Masc.Nom.arch	0.9868421052631579	dict/vocab.json
teinte	teinte	teint	ADJ.Pos.Neut.Acc.wk.arch	0.8070175438596491	dict/vocab.json
teinte	teinte	teint	ADJ.Pos.Neut.Nom.wk.arch	0.8070175438596491	dict/vocab.json
teinte	teinte	teint	ADJ.Pos.Pl.Acc.wk.arch	0.8070175438596491	dict/vocab.json
teinte	teinte	teint	ADJ.Pos.Pl.Nom.wk.arch	0.8201754385964912	dict/vocab.json
teinte	teinte	teint	ADV.arch	0.5614035087719298	dict/vocab.json
Teckel	tekel	tekel	NOUN.Masc.Acc.hd	0.822429906542056	dict/vocab.json
Teckel	tekel	tekel	NOUN.Masc.Dat.hd	0.9579439252336449	dict/vocab.json
Teckel	tekel	tekel	NOUN.Masc.Nom	1.0	dict/vocab.json
getellt	getelt	telen	VERB.PPast.wk	1.0	dict/vocab.json
Teller	teler	teler	NOUN.Masc.Acc.Sg	1.0	dict/vocab.json
Teller	teler	teler	NOUN.Masc.Dat.Sg	0.9498327759197325	dict/vocab.json
Tellers	telers	teler	NOUN.Masc.Gen.arch	1.0	dict/vocab.json
Teller	teler	teler	NOUN.Masc.Nom.Sg	0.9264214046822743	dict/vocab.json
Tellers	telers	teler	NOUN.Pl_s.Acc	1.0	dict/vocab.json
Tellers	telers	teler	NOUN.Pl_s.Nom	1.0	dict/vocab.json
Tempel	tempel	tempel	NOUN.Masc.Acc	0.822429906542056	dict/vocab.json
Tempel	tempel	tempel	NOUN.Masc.Dat	0.9579439252336449	dict/vocab.json
Tempel	tempel	tempel	NOUN.Masc.Nom	1.0	dict/vocab.json
Testement	testement	testamént	NOUN.Neut.Acc	1.0	dict/vocab.json
Testement	testement	testamént	NOUN.Neut.Dat	0.9495798319327731	dict/vocab.json
Testement	testement	testamént	NOUN.Neut.Nom	0.9663865546218487	dict/vocab.json
Tippel	tipel	tipel	NOUN.Masc.Acc	1.0	dict/vocab.json
Tippel	tipel	tipel	NOUN.Masc.Dat	0.9175257731958762	dict/vocab.json
Tippel	tipel	tipel	NOUN.Masc.Nom	0.9072164948453608	dict/vocab.json
Thron	trOn	trOn	NOUN.Masc.Acc	0.822429906542056	dict/vocab.json
Thron	trOn	trOn	NOUN.Masc.Dat	0.9579439252336449	dict/vocab.json
Thron	trOn	trOn	NOUN.Masc.Nom	1.0	dict/vocab.json
tru	trU	trUen	VERB.1.Sg.Ind.Prs	1.0	dict/vocab.json
truh	trU	trUen	VERB.1.Sg.Ind.Prs	1.0	dict/vocab.json
tru	trU	trUen	VERB.2.Sg.Imp	0.8650793650793651	dict/vocab.json
truh	trU	trUen	VERB.2.Sg.Imp	0.8650793650793651	dict/vocab.json
trut	trUt	trUen	VERB.PPast.wk	1.0	dict/vocab.json
treck	trek	treken	VERB.1.Sg.Ind.Prs	1.0	dict/vocab.json
treckte	trekte	treken	VERB.1.Sg.Ind.Prt.wk.hd.wk	0.9310344827586207	dict/vocab.json
treckt	trekt	treken	VERB.2.Pl.Imp	0.6636771300448431	dict/vocab.json
treck	trek	treken	VERB.2.Sg.Imp	1.0	dict/vocab.json
treckt	trekt	treken	VERB.3.Sg.Ind.Prs	1.0	dict/vocab.json
treckte	trekte	treken	VERB.3.Sg.Ind.Prt.wk	1.0	dict/vocab.json
trecken	treken	treken	VERB.Inf	1.0	dict/vocab.json
treckt	trekt	treken	VERB.PPast.wk	0.5560538116591929	dict/vocab.json
trecken	treken	treken	VERB._.Pl.Ind.Prs	0.8654970760233918	dict/vocab.json
treckten	trekten	treken	VERB._.Pl.Ind.Prt.wk	1.0	dict/vocab.json
Trennen	trenen	trenen	NOUN.Neut.Acc.Sg.hd	0.9526627218934911	dict/vocab.json
Trennen	trenen	trenen	NOUN.Neut.Dat.Sg.hd	0.9585798816568047	dict/vocab.json
Trennen	trenen	trenen	NOUN.Neut.Nom.Sg	1.0	dict/vocab.json
trennen	trenen	trenen	VERB.Inf	1.0	dict/vocab.json
trennen	trenen	trenen	VERB._.Pl.Ind.Prs.hd	0.8654970760233918	dict/vocab.json
Treppen	trepen	trep	NOUN.Pl_en.Acc	1.0	dict/vocab.json
Treppen	trepen	trep	NOUN.Pl_en.Dat	0.6666666666666666	dict/vocab.json
Treppen	trepen	trep	NOUN.Pl_en.Nom	0.9259259259259259	dict/vocab.json
Trummeln	trumeln	trumel	NOUN.Pl_en.Acc	1.0	dict/vocab.json
Trummeln	trumeln	trumel	NOUN.Pl_en.Dat	0.6666666666666666	dict/vocab.json
Trummeln	trumeln	trumel	NOUN.Pl_en.Nom	0.9259259259259259	dict/vocab.json
